user_id,variant,converted,revenue,time_on_page_sec,events_count,bounce
t-01086,treatment,0,0.0,191.1,1,0
t-01087,treatment,0,0.0,168.6,0,0
t-01088,treatment,0,0.0,155.1,2,0
t-01089,treatment,1,38.19,201.6,6,1
t-01090,treatment,0,0.0,167.3,3,1
t-01091,treatment,0,0.0,216.8,4,0
t-01092,treatment,0,0.0,218.9,1,0
t-01093,treatment,0,0.0,196.4,5,1
t-01094,treatment,0,0.0,160.1,5,0
t-01095,treatment,0,0.0,163.2,0,1
t-01096,treatment,0,0.0,114.3,3,0
t-01097,treatment,0,0.0,177.9,3,1
t-01098,treatment,0,0.0,176.7,2,1
t-01099,treatment,0,0.0,124.9,3,1
t-01100,treatment,0,0.0,274.6,2,1
t-01101,treatment,0,0.0,202.2,2,1
t-01102,treatment,0,0.0,146.4,3,1
t-01103,treatment,0,0.0,262.2,5,1
t-01104,treatment,0,0.0,160.2,1,0
t-01105,treatment,0,0.0,213.2,3,0
t-01106,treatment,1,39.91,183.5,6,0
t-01107,treatment,0,0.0,161.5,4,0
t-01108,treatment,0,0.0,166.5,2,1
t-01109,treatment,1,26.29,237.5,3,1
t-01110,treatment,1,71.59,215.0,2,1
t-01111,treatment,0,0.0,175.1,2,1
t-01112,treatment,0,0.0,98.0,3,1
t-01113,treatment,0,0.0,192.2,0,1
t-01114,treatment,0,0.0,130.1,3,0
t-01115,treatment,0,0.0,201.5,5,1
t-01116,treatment,0,0.0,151.4,0,1
t-01117,treatment,0,0.0,155.6,0,1
t-01118,treatment,0,0.0,154.5,2,0
t-01119,treatment,0,0.0,220.8,2,1
t-01120,treatment,0,0.0,109.3,5,0
t-01121,treatment,0,0.0,209.5,4,0
t-01122,treatment,0,0.0,193.7,1,0
t-01123,treatment,0,0.0,177.1,2,0
t-01124,treatment,1,46.34,162.1,3,0
t-01125,treatment,0,0.0,199.5,2,1
t-01126,treatment,0,0.0,162.4,3,1
t-01127,treatment,1,30.32,162.0,1,0
t-01128,treatment,0,0.0,182.6,3,1
t-01129,treatment,0,0.0,248.8,6,1
t-01130,treatment,0,0.0,119.5,4,1
t-01131,treatment,0,0.0,200.0,4,1
t-01132,treatment,0,0.0,174.3,4,1
t-01133,treatment,0,0.0,171.2,1,0
t-01134,treatment,0,0.0,118.9,6,0
t-01135,treatment,0,0.0,109.8,3,0
t-01136,treatment,0,0.0,193.6,0,0
t-01137,treatment,0,0.0,129.2,8,0
t-01138,treatment,0,0.0,220.7,4,0
t-01139,treatment,0,0.0,139.4,0,1
t-01140,treatment,0,0.0,202.0,1,0
t-01141,treatment,0,0.0,157.0,5,1
t-01142,treatment,0,0.0,155.0,7,0
t-01143,treatment,0,0.0,143.4,3,0
t-01144,treatment,0,0.0,197.5,2,1
t-01145,treatment,0,0.0,208.6,2,0
t-01146,treatment,0,0.0,167.4,4,1
t-01147,treatment,0,0.0,203.6,2,0
t-01148,treatment,1,77.48,180.5,3,0
t-01149,treatment,0,0.0,126.6,5,0
t-01150,treatment,0,0.0,195.1,2,0
t-01151,treatment,0,0.0,168.0,3,0
t-01152,treatment,0,0.0,75.4,3,1
t-01153,treatment,0,0.0,164.4,2,0
t-01154,treatment,1,51.14,112.3,3,1
t-01155,treatment,1,37.39,130.7,7,1
t-01156,treatment,0,0.0,170.0,1,0
t-01157,treatment,0,0.0,177.0,6,0
t-01158,treatment,0,0.0,146.6,0,0
t-01159,treatment,1,78.03,201.1,1,0
t-01160,treatment,0,0.0,175.4,5,0
t-01161,treatment,0,0.0,163.0,7,0
t-01162,treatment,1,44.78,181.7,4,0
t-01163,treatment,0,0.0,228.2,5,1
t-01164,treatment,0,0.0,94.0,4,1
t-01165,treatment,0,0.0,232.0,1,0
t-01166,treatment,0,0.0,155.3,2,1
t-01167,treatment,0,0.0,148.8,5,0
t-01168,treatment,0,0.0,163.9,4,0
t-01169,treatment,0,0.0,144.5,6,0
t-01170,treatment,0,0.0,138.4,2,1
t-01171,treatment,0,0.0,213.9,1,1
t-01172,treatment,0,0.0,186.4,3,0
t-01173,treatment,0,0.0,103.3,1,0
t-01174,treatment,0,0.0,207.0,4,0
t-01175,treatment,0,0.0,201.1,6,0
t-01176,treatment,1,25.77,120.6,4,0
t-01177,treatment,0,0.0,187.2,0,0
t-01178,treatment,0,0.0,204.8,2,1
t-01179,treatment,0,0.0,115.8,4,0
t-01180,treatment,0,0.0,191.4,2,1
t-01181,treatment,0,0.0,153.0,4,1
t-01182,treatment,0,0.0,201.7,1,1
t-01183,treatment,0,0.0,142.7,5,0
t-01184,treatment,0,0.0,221.7,4,1
t-01185,treatment,0,0.0,170.3,1,1
t-01186,treatment,0,0.0,155.4,4,1
t-01187,treatment,0,0.0,151.1,2,0
t-01188,treatment,0,0.0,215.0,3,0
t-01189,treatment,0,0.0,151.1,2,0
t-01190,treatment,0,0.0,222.4,2,0
t-01191,treatment,0,0.0,188.5,1,1
t-01192,treatment,0,0.0,124.6,1,1
t-01193,treatment,0,0.0,181.0,4,0
t-01194,treatment,0,0.0,181.9,3,0
t-01195,treatment,0,0.0,123.3,5,0
t-01196,treatment,0,0.0,180.3,5,0
t-01197,treatment,0,0.0,201.7,2,0
t-01198,treatment,0,0.0,225.1,2,1
t-01199,treatment,0,0.0,223.4,1,0
t-01200,treatment,0,0.0,275.6,6,1
t-01201,treatment,0,0.0,180.0,4,0
t-01202,treatment,0,0.0,202.2,1,1
t-01203,treatment,0,0.0,155.8,9,1
t-01204,treatment,0,0.0,255.4,1,0
t-01205,treatment,0,0.0,144.4,3,1
t-01206,treatment,0,0.0,253.6,5,1
t-01207,treatment,0,0.0,248.4,1,0
t-01208,treatment,0,0.0,148.6,2,0
t-01209,treatment,0,0.0,221.5,7,0
t-01210,treatment,0,0.0,198.3,3,0
t-01211,treatment,0,0.0,163.5,3,0
t-01212,treatment,1,80.38,174.6,2,1
t-01213,treatment,0,0.0,190.6,1,0
t-01214,treatment,1,35.78,194.4,3,1
t-01215,treatment,0,0.0,239.8,2,1
t-01216,treatment,0,0.0,202.8,2,0
t-01217,treatment,0,0.0,149.2,2,1
t-01218,treatment,0,0.0,209.7,3,1
t-01219,treatment,0,0.0,110.1,4,0
t-01220,treatment,0,0.0,164.5,4,0
t-01221,treatment,1,203.28,168.4,2,0
t-01222,treatment,0,0.0,206.3,5,1
t-01223,treatment,0,0.0,250.8,5,1
t-01224,treatment,0,0.0,188.7,1,0
t-01225,treatment,0,0.0,165.5,5,0
t-01226,treatment,0,0.0,152.1,4,0
t-01227,treatment,1,42.73,213.4,1,0
t-01228,treatment,0,0.0,172.2,2,0
t-01229,treatment,0,0.0,159.9,3,1
t-01230,treatment,0,0.0,218.1,4,1
t-01231,treatment,0,0.0,226.8,3,1
t-01232,treatment,0,0.0,141.6,2,0
t-01233,treatment,0,0.0,120.1,5,0
t-01234,treatment,0,0.0,176.1,2,0
t-01235,treatment,0,0.0,134.4,3,1
t-01236,treatment,0,0.0,128.9,2,1
t-01237,treatment,0,0.0,138.4,1,1
t-01238,treatment,0,0.0,221.9,2,0
t-01239,treatment,0,0.0,206.0,1,0
t-01240,treatment,1,21.08,278.3,2,0
t-01241,treatment,0,0.0,154.3,1,0
t-01242,treatment,1,115.0,233.2,2,1
t-01243,treatment,0,0.0,199.7,2,0
t-01244,treatment,0,0.0,157.7,2,1
t-01245,treatment,0,0.0,174.1,3,0
t-01246,treatment,0,0.0,157.6,3,0
t-01247,treatment,0,0.0,190.3,3,1
t-01248,treatment,0,0.0,219.5,4,1
t-01249,treatment,0,0.0,165.3,2,1
t-01250,treatment,0,0.0,213.9,2,0
t-01251,treatment,0,0.0,230.8,3,0
t-01252,treatment,0,0.0,239.8,3,0
t-01253,treatment,0,0.0,133.1,4,1
t-01254,treatment,1,50.91,178.0,3,0
t-01255,treatment,0,0.0,208.4,3,1
t-01256,treatment,1,58.6,136.5,3,0
t-01257,treatment,0,0.0,127.6,7,0
t-01258,treatment,0,0.0,178.9,1,0
t-01259,treatment,0,0.0,163.5,4,1
t-01260,treatment,0,0.0,173.1,5,0
t-01261,treatment,0,0.0,161.1,0,0
t-01262,treatment,0,0.0,266.4,2,0
t-01263,treatment,0,0.0,161.5,2,0
t-01264,treatment,0,0.0,203.4,2,0
t-01265,treatment,0,0.0,200.7,7,1
t-01266,treatment,0,0.0,112.4,2,1
t-01267,treatment,0,0.0,238.6,6,1
t-01268,treatment,0,0.0,205.0,1,0
t-01269,treatment,0,0.0,186.3,3,0
t-01270,treatment,0,0.0,222.3,1,0
t-01271,treatment,0,0.0,178.1,3,0
t-01272,treatment,0,0.0,215.3,0,0
t-01273,treatment,0,0.0,105.0,1,0
t-01274,treatment,0,0.0,212.7,2,0
t-01275,treatment,0,0.0,187.3,5,1
t-01276,treatment,0,0.0,188.0,3,0
t-01277,treatment,0,0.0,146.3,5,0
t-01278,treatment,1,62.01,171.2,1,0
t-01279,treatment,0,0.0,170.1,3,0
t-01280,treatment,0,0.0,134.4,6,1
t-01281,treatment,0,0.0,194.3,4,1
t-01282,treatment,1,28.31,242.9,3,0
t-01283,treatment,0,0.0,123.1,2,0
t-01284,treatment,0,0.0,199.6,3,0
t-01285,treatment,0,0.0,163.2,1,1
t-01286,treatment,1,19.7,158.6,2,0
t-01287,treatment,0,0.0,183.0,1,1
t-01288,treatment,0,0.0,183.6,3,0
t-01289,treatment,0,0.0,187.4,5,0
t-01290,treatment,1,125.8,134.8,5,1
t-01291,treatment,0,0.0,223.6,4,1
t-01292,treatment,0,0.0,183.2,6,0
t-01293,treatment,1,25.84,203.8,6,0
t-01294,treatment,0,0.0,228.6,6,1
t-01295,treatment,0,0.0,103.2,4,1
t-01296,treatment,0,0.0,205.2,6,1
t-01297,treatment,0,0.0,173.4,2,0
t-01298,treatment,0,0.0,220.8,3,0
t-01299,treatment,0,0.0,147.9,3,1
t-01300,treatment,1,109.14,217.4,2,0
t-01301,treatment,1,66.19,137.8,4,0
t-01302,treatment,0,0.0,196.1,3,0
t-01303,treatment,0,0.0,191.4,5,0
t-01304,treatment,0,0.0,173.8,2,1
t-01305,treatment,0,0.0,138.7,4,1
t-01306,treatment,1,56.51,165.3,1,0
t-01307,treatment,1,42.3,216.9,1,1
t-01308,treatment,0,0.0,239.5,5,0
t-01309,treatment,0,0.0,258.2,6,1
t-01310,treatment,0,0.0,201.1,5,1
t-01311,treatment,0,0.0,190.1,2,0
t-01312,treatment,0,0.0,198.0,2,1
t-01313,treatment,0,0.0,257.1,1,1
t-01314,treatment,0,0.0,200.8,1,1
t-01315,treatment,0,0.0,183.5,4,1
t-01316,treatment,0,0.0,169.0,2,0
t-01317,treatment,0,0.0,173.6,1,0
t-01318,treatment,0,0.0,195.5,5,0
t-01319,treatment,0,0.0,149.9,1,0
t-01320,treatment,0,0.0,154.9,1,1
t-01321,treatment,0,0.0,177.4,3,1
t-01322,treatment,0,0.0,161.9,6,0
t-01323,treatment,0,0.0,203.9,4,0
t-01324,treatment,0,0.0,207.0,8,0
t-01325,treatment,0,0.0,190.5,4,1
t-01326,treatment,0,0.0,199.6,3,0
t-01327,treatment,0,0.0,184.7,1,0
t-01328,treatment,0,0.0,28.3,1,1
t-01329,treatment,0,0.0,145.0,6,1
t-01330,treatment,0,0.0,208.3,2,1
t-01331,treatment,0,0.0,146.4,3,0
t-01332,treatment,0,0.0,214.2,3,0
t-01333,treatment,0,0.0,216.5,2,0
t-01334,treatment,0,0.0,169.4,4,0
t-01335,treatment,1,147.61,156.4,5,1
t-01336,treatment,0,0.0,180.4,7,1
t-01337,treatment,0,0.0,178.2,4,1
t-01338,treatment,0,0.0,205.1,6,0
t-01339,treatment,0,0.0,86.4,2,0
t-01340,treatment,0,0.0,150.6,3,1
t-01341,treatment,0,0.0,139.5,4,0
t-01342,treatment,0,0.0,79.3,4,0
t-01343,treatment,0,0.0,160.2,4,1
t-01344,treatment,0,0.0,120.0,5,0
t-01345,treatment,0,0.0,164.5,4,0
t-01346,treatment,0,0.0,160.5,2,1
t-01347,treatment,0,0.0,198.1,5,0
t-01348,treatment,0,0.0,170.0,1,1
t-01349,treatment,0,0.0,112.3,3,0
t-01350,treatment,1,38.24,193.9,2,0
t-01351,treatment,0,0.0,276.8,3,1
t-01352,treatment,1,38.72,223.0,2,0
t-01353,treatment,1,70.7,207.2,2,0
t-01354,treatment,0,0.0,172.2,5,0
t-01355,treatment,0,0.0,160.4,4,0
t-01356,treatment,0,0.0,157.6,5,0
t-01357,treatment,0,0.0,189.6,4,0
t-01358,treatment,0,0.0,134.6,4,1
t-01359,treatment,0,0.0,188.8,5,0
t-01360,treatment,0,0.0,153.5,3,0
t-01361,treatment,0,0.0,111.4,4,1
t-01362,treatment,1,38.58,152.9,5,0
t-01363,treatment,0,0.0,230.0,3,0
t-01364,treatment,0,0.0,185.5,4,0
t-01365,treatment,0,0.0,37.9,1,1
t-01366,treatment,0,0.0,153.1,3,0
t-01367,treatment,1,33.13,216.1,0,0
t-01368,treatment,0,0.0,168.1,4,1
t-01369,treatment,0,0.0,201.0,0,1
t-01370,treatment,0,0.0,164.2,0,1
t-01371,treatment,1,50.9,187.4,0,1
t-01372,treatment,0,0.0,181.4,4,1
t-01373,treatment,1,71.2,154.2,2,0
t-01374,treatment,0,0.0,202.9,1,1
t-01375,treatment,1,121.74,241.3,1,1
t-01376,treatment,0,0.0,195.4,4,0
t-01377,treatment,1,133.45,184.2,3,1
t-01378,treatment,0,0.0,146.3,6,0
t-01379,treatment,0,0.0,217.5,3,1
t-01380,treatment,0,0.0,159.6,4,1
t-01381,treatment,0,0.0,202.4,2,0
t-01382,treatment,0,0.0,210.5,3,0
t-01383,treatment,0,0.0,219.5,1,1
t-01384,treatment,1,23.34,220.2,2,1
t-01385,treatment,0,0.0,218.8,3,1
t-01386,treatment,0,0.0,129.8,3,0
t-01387,treatment,0,0.0,145.6,3,1
t-01388,treatment,0,0.0,125.1,4,1
t-01389,treatment,0,0.0,122.4,4,1
t-01390,treatment,0,0.0,241.0,4,0
t-01391,treatment,0,0.0,140.6,7,0
t-01392,treatment,0,0.0,134.9,6,1
t-01393,treatment,0,0.0,177.8,1,1
t-01394,treatment,0,0.0,150.2,3,0
t-01395,treatment,0,0.0,270.5,3,0
t-01396,treatment,0,0.0,169.1,4,1
t-01397,treatment,1,83.55,197.8,5,0
t-01398,treatment,0,0.0,148.8,3,0
t-01399,treatment,1,33.56,113.5,4,0
t-01400,treatment,0,0.0,150.9,4,1
t-01401,treatment,0,0.0,151.3,5,0
t-01402,treatment,0,0.0,151.0,4,1
t-01403,treatment,0,0.0,116.0,3,0
t-01404,treatment,0,0.0,185.4,0,1
t-01405,treatment,0,0.0,166.5,5,1
t-01406,treatment,0,0.0,118.3,0,1
t-01407,treatment,0,0.0,184.3,4,1
t-01408,treatment,0,0.0,210.5,3,1
t-01409,treatment,0,0.0,227.9,2,0
t-01410,treatment,0,0.0,83.2,1,0
t-01411,treatment,0,0.0,150.8,4,0
t-01412,treatment,0,0.0,125.2,1,1
t-01413,treatment,0,0.0,153.9,2,1
t-01414,treatment,0,0.0,235.5,0,0
t-01415,treatment,1,34.33,150.9,1,0
t-01416,treatment,1,41.0,161.0,2,1
t-01417,treatment,0,0.0,146.8,2,0
t-01418,treatment,0,0.0,245.0,2,1
t-01419,treatment,0,0.0,88.0,2,0
t-01420,treatment,0,0.0,157.7,2,1
t-01421,treatment,0,0.0,145.4,0,0
t-01422,treatment,1,39.84,111.2,6,0
t-01423,treatment,0,0.0,224.1,4,0
t-01424,treatment,1,32.3,107.9,4,1
t-01425,treatment,0,0.0,161.6,6,1
t-01426,treatment,0,0.0,176.9,9,1
t-01427,treatment,0,0.0,150.0,4,1
t-01428,treatment,0,0.0,110.6,5,1
t-01429,treatment,0,0.0,173.3,1,0
t-01430,treatment,0,0.0,149.5,3,0
t-01431,treatment,0,0.0,212.3,2,1
t-01432,treatment,0,0.0,200.6,2,0
t-01433,treatment,0,0.0,257.8,1,1
t-01434,treatment,0,0.0,184.4,4,0
t-01435,treatment,1,18.36,203.6,4,0
t-01436,treatment,1,100.25,165.6,4,0
t-01437,treatment,0,0.0,248.5,4,1
t-01438,treatment,0,0.0,180.4,2,1
t-01439,treatment,0,0.0,175.9,3,1
t-01440,treatment,0,0.0,201.6,6,1
t-01441,treatment,0,0.0,154.2,4,0
t-01442,treatment,1,78.34,160.0,2,1
t-01443,treatment,0,0.0,201.6,0,0
t-01444,treatment,0,0.0,209.3,4,1
t-01445,treatment,0,0.0,203.9,3,1
t-01446,treatment,0,0.0,176.8,3,0
t-01447,treatment,0,0.0,190.8,4,0
t-01448,treatment,0,0.0,218.4,2,1
t-01449,treatment,1,51.91,136.2,6,0
t-01450,treatment,0,0.0,180.1,5,0
t-01451,treatment,0,0.0,63.5,2,1
t-01452,treatment,0,0.0,209.6,5,1
t-01453,treatment,0,0.0,148.7,2,0
t-01454,treatment,0,0.0,149.8,4,0
t-01455,treatment,0,0.0,175.1,3,1
t-01456,treatment,0,0.0,204.8,4,0
t-01457,treatment,0,0.0,275.7,1,1
t-01458,treatment,0,0.0,117.9,3,0
t-01459,treatment,1,33.84,146.0,3,0
t-01460,treatment,0,0.0,189.1,1,1
t-01461,treatment,0,0.0,150.9,4,1
t-01462,treatment,0,0.0,213.4,5,1
t-01463,treatment,0,0.0,173.3,5,1
t-01464,treatment,0,0.0,215.4,0,0
t-01465,treatment,0,0.0,170.1,6,0
t-01466,treatment,0,0.0,201.8,3,1
t-01467,treatment,0,0.0,141.7,5,0
t-01468,treatment,0,0.0,257.5,1,0
t-01469,treatment,0,0.0,112.0,2,1
t-01470,treatment,0,0.0,151.7,5,1
t-01471,treatment,0,0.0,123.2,2,1
t-01472,treatment,0,0.0,212.0,2,0
t-01473,treatment,0,0.0,201.6,2,1
t-01474,treatment,0,0.0,131.3,2,1
t-01475,treatment,0,0.0,219.9,3,0
t-01476,treatment,0,0.0,152.1,4,0
t-01477,treatment,0,0.0,195.5,6,0
t-01478,treatment,0,0.0,204.9,2,1
t-01479,treatment,0,0.0,170.2,5,1
t-01480,treatment,0,0.0,216.4,4,0
t-01481,treatment,0,0.0,174.2,1,1
t-01482,treatment,0,0.0,193.5,5,1
t-01483,treatment,1,91.18,169.0,2,0
t-01484,treatment,0,0.0,105.3,5,1
t-01485,treatment,0,0.0,175.1,1,0
t-01486,treatment,0,0.0,145.1,3,0
t-01487,treatment,0,0.0,235.7,1,1
t-01488,treatment,0,0.0,125.4,1,0
t-01489,treatment,0,0.0,229.0,1,1
t-01490,treatment,0,0.0,172.8,5,0
t-01491,treatment,0,0.0,196.2,3,0
t-01492,treatment,0,0.0,124.8,4,0
t-01493,treatment,0,0.0,167.6,2,1
t-01494,treatment,0,0.0,153.4,2,0
t-01495,treatment,0,0.0,264.1,2,0
t-01496,treatment,0,0.0,152.4,6,0
t-01497,treatment,0,0.0,226.1,6,1
t-01498,treatment,0,0.0,226.7,1,0
t-01499,treatment,0,0.0,225.6,4,1
t-01500,treatment,0,0.0,156.2,5,1
t-01501,treatment,0,0.0,252.2,6,0
t-01502,treatment,0,0.0,260.5,2,0
t-01503,treatment,0,0.0,194.7,4,0
t-01504,treatment,0,0.0,161.4,5,0
t-01505,treatment,0,0.0,145.6,3,0
t-01506,treatment,1,50.83,198.9,1,0
t-01507,treatment,0,0.0,182.6,5,1
t-01508,treatment,1,40.37,187.3,1,0
t-01509,treatment,0,0.0,126.1,1,0
t-01510,treatment,0,0.0,181.3,5,0
t-01511,treatment,0,0.0,225.8,1,0
t-01512,treatment,1,24.96,212.6,3,0
t-01513,treatment,0,0.0,163.4,3,0
t-01514,treatment,0,0.0,175.6,4,1
t-01515,treatment,1,66.64,121.3,1,0
t-01516,treatment,0,0.0,153.4,5,0
t-01517,treatment,0,0.0,166.4,2,1
t-01518,treatment,0,0.0,205.3,4,1
t-01519,treatment,0,0.0,151.7,3,0
t-01520,treatment,0,0.0,138.6,1,1
t-01521,treatment,0,0.0,210.3,3,1
t-01522,treatment,0,0.0,163.1,1,0
t-01523,treatment,1,45.0,146.4,4,0
t-01524,treatment,0,0.0,212.5,5,0
t-01525,treatment,0,0.0,198.4,3,0
t-01526,treatment,0,0.0,171.7,7,0
t-01527,treatment,0,0.0,165.9,5,0
t-01528,treatment,0,0.0,195.2,4,0
t-01529,treatment,0,0.0,201.6,4,1
t-01530,treatment,0,0.0,188.4,5,0
t-01531,treatment,0,0.0,184.8,4,0
t-01532,treatment,0,0.0,155.7,5,0
t-01533,treatment,0,0.0,158.1,3,1
t-01534,treatment,0,0.0,173.1,2,0
t-01535,treatment,0,0.0,141.6,3,0
t-01536,treatment,0,0.0,136.9,4,1
t-01537,treatment,1,58.83,176.4,7,0
t-01538,treatment,0,0.0,219.6,4,0
t-01539,treatment,0,0.0,97.1,3,0
t-01540,treatment,0,0.0,164.3,4,1
t-01541,treatment,0,0.0,190.9,2,0
t-01542,treatment,0,0.0,222.9,5,1
t-01543,treatment,0,0.0,252.0,2,1
t-01544,treatment,1,56.43,169.7,1,1
t-01545,treatment,0,0.0,258.9,4,1
t-01546,treatment,0,0.0,198.2,0,0
t-01547,treatment,0,0.0,212.6,2,0
t-01548,treatment,0,0.0,137.4,5,1
t-01549,treatment,0,0.0,198.1,5,0
t-01550,treatment,0,0.0,216.0,0,1
t-01551,treatment,0,0.0,152.4,0,0
t-01552,treatment,0,0.0,75.8,4,0
t-01553,treatment,0,0.0,186.0,4,0
t-01554,treatment,0,0.0,171.4,4,1
t-01555,treatment,1,69.63,233.8,3,0
t-01556,treatment,0,0.0,158.5,3,0
t-01557,treatment,0,0.0,151.8,2,1
t-01558,treatment,0,0.0,133.1,5,0
t-01559,treatment,0,0.0,154.8,3,0
t-01560,treatment,0,0.0,286.7,0,0
t-01561,treatment,0,0.0,116.5,2,0
t-01562,treatment,0,0.0,126.6,4,1
t-01563,treatment,0,0.0,177.8,4,0
t-01564,treatment,0,0.0,259.0,3,0
t-01565,treatment,0,0.0,209.7,1,0
t-01566,treatment,1,57.68,242.1,5,1
t-01567,treatment,1,45.6,164.6,2,1
t-01568,treatment,0,0.0,124.4,1,0
t-01569,treatment,0,0.0,162.0,2,0
t-01570,treatment,0,0.0,175.0,3,1
t-01571,treatment,0,0.0,180.4,2,1
t-01572,treatment,0,0.0,171.4,3,0
t-01573,treatment,0,0.0,203.6,1,0
t-01574,treatment,0,0.0,151.5,0,1
t-01575,treatment,0,0.0,142.9,1,0
t-01576,treatment,0,0.0,131.8,1,1
t-01577,treatment,0,0.0,188.2,1,0
t-01578,treatment,0,0.0,184.2,2,1
t-01579,treatment,0,0.0,223.7,1,0
t-01580,treatment,0,0.0,241.9,5,1
t-01581,treatment,0,0.0,131.7,3,0
t-01582,treatment,0,0.0,180.9,2,0
t-01583,treatment,0,0.0,171.8,1,0
t-01584,treatment,0,0.0,118.5,4,1
t-01585,treatment,0,0.0,158.9,3,0
t-01586,treatment,1,67.14,242.7,2,0
t-01587,treatment,0,0.0,154.7,6,0
t-01588,treatment,0,0.0,148.0,6,0
t-01589,treatment,0,0.0,177.9,2,0
t-01590,treatment,0,0.0,216.5,2,0
t-01591,treatment,0,0.0,167.8,3,1
t-01592,treatment,0,0.0,185.1,5,0
t-01593,treatment,0,0.0,88.6,3,1
t-01594,treatment,0,0.0,202.9,4,1
t-01595,treatment,0,0.0,188.8,4,0
t-01596,treatment,0,0.0,215.4,3,0
t-01597,treatment,0,0.0,105.3,2,1
t-01598,treatment,0,0.0,167.9,4,1
t-01599,treatment,1,80.25,218.6,2,1
t-01600,treatment,0,0.0,157.7,5,1
t-01601,treatment,0,0.0,182.0,7,0
t-01602,treatment,0,0.0,163.6,1,0
t-01603,treatment,0,0.0,164.6,1,0
t-01604,treatment,0,0.0,226.7,3,0
t-01605,treatment,0,0.0,123.1,2,0
t-01606,treatment,0,0.0,178.0,3,0
t-01607,treatment,0,0.0,190.1,4,1
t-01608,treatment,0,0.0,217.5,2,1
t-01609,treatment,0,0.0,175.1,2,0
t-01610,treatment,0,0.0,218.8,4,0
t-01611,treatment,1,104.92,177.8,5,0
t-01612,treatment,0,0.0,184.8,2,0
t-01613,treatment,0,0.0,183.3,3,0
t-01614,treatment,0,0.0,206.2,7,0
t-01615,treatment,0,0.0,201.7,4,1
t-01616,treatment,0,0.0,135.5,5,1
t-01617,treatment,0,0.0,188.7,1,1
t-01618,treatment,0,0.0,201.6,4,0
t-01619,treatment,0,0.0,238.5,5,0
t-01620,treatment,0,0.0,139.7,2,0
t-01621,treatment,0,0.0,201.5,3,1
t-01622,treatment,0,0.0,166.1,8,1
t-01623,treatment,0,0.0,187.7,2,1
t-01624,treatment,0,0.0,137.1,2,1
t-01625,treatment,0,0.0,179.5,4,0
t-01626,treatment,0,0.0,192.8,4,1
t-01627,treatment,0,0.0,141.2,6,0
t-01628,treatment,0,0.0,238.0,2,1
t-01629,treatment,0,0.0,118.2,2,0
t-01630,treatment,0,0.0,201.5,3,1
t-01631,treatment,0,0.0,82.9,1,1
t-01632,treatment,0,0.0,169.8,1,0
t-01633,treatment,0,0.0,199.2,4,1
t-01634,treatment,0,0.0,208.5,3,0
t-01635,treatment,0,0.0,175.8,4,1
t-01636,treatment,0,0.0,170.3,1,0
t-01637,treatment,0,0.0,202.7,1,0
t-01638,treatment,0,0.0,218.0,2,1
t-01639,treatment,1,31.6,235.2,1,0
t-01640,treatment,0,0.0,128.4,0,0
t-01641,treatment,0,0.0,172.0,7,0
t-01642,treatment,0,0.0,92.3,2,0
t-01643,treatment,0,0.0,125.3,5,0
t-01644,treatment,0,0.0,151.8,3,1
t-01645,treatment,0,0.0,214.6,5,0
t-01646,treatment,0,0.0,160.8,1,0
t-01647,treatment,0,0.0,168.4,5,0
t-01648,treatment,1,86.3,192.0,4,0
t-01649,treatment,0,0.0,153.2,2,0
t-01650,treatment,0,0.0,100.2,3,0
t-01651,treatment,0,0.0,150.2,3,1
t-01652,treatment,1,25.61,175.2,2,0
t-01653,treatment,0,0.0,198.7,4,0
t-01654,treatment,0,0.0,171.7,1,1
t-01655,treatment,1,82.59,198.1,2,1
t-01656,treatment,0,0.0,217.0,2,1
t-01657,treatment,0,0.0,224.8,1,1
t-01658,treatment,0,0.0,186.9,1,0
t-01659,treatment,0,0.0,134.5,3,0
t-01660,treatment,0,0.0,130.2,4,0
t-01661,treatment,0,0.0,133.9,2,0
t-01662,treatment,0,0.0,137.0,2,0
t-01663,treatment,0,0.0,184.0,2,0
t-01664,treatment,0,0.0,255.5,2,0
t-01665,treatment,0,0.0,188.5,4,1
t-01666,treatment,0,0.0,176.6,5,0
t-01667,treatment,0,0.0,218.5,3,0
t-01668,treatment,0,0.0,146.9,1,0
t-01669,treatment,0,0.0,221.7,6,0
t-01670,treatment,0,0.0,218.7,4,0
t-01671,treatment,0,0.0,182.4,2,0
t-01672,treatment,0,0.0,263.7,3,0
t-01673,treatment,1,40.11,224.6,2,1
t-01674,treatment,0,0.0,181.8,4,0
t-01675,treatment,0,0.0,174.3,4,0
t-01676,treatment,0,0.0,162.7,1,1
t-01677,treatment,0,0.0,174.8,3,0
t-01678,treatment,0,0.0,175.9,2,0
t-01679,treatment,0,0.0,167.2,5,0
t-01680,treatment,0,0.0,171.4,1,1
t-01681,treatment,1,76.42,132.3,0,0
t-01682,treatment,0,0.0,157.3,1,1
t-01683,treatment,0,0.0,116.1,2,0
t-01684,treatment,0,0.0,196.6,2,0
t-01685,treatment,0,0.0,183.2,2,0
t-01686,treatment,0,0.0,175.1,0,1
t-01687,treatment,0,0.0,215.4,3,1
t-01688,treatment,1,102.43,145.5,1,0
t-01689,treatment,0,0.0,151.6,1,1
t-01690,treatment,0,0.0,120.8,2,1
t-01691,treatment,0,0.0,220.9,2,0
t-01692,treatment,0,0.0,204.2,2,0
